requests_total,connections_total,jobs_processed,cpu_usage_percent,memory_used_percent,connections_current,queue_length,avg_latency,avg_processing_time,request_rate,timestamp
66030,66030,66027,69.7,39.30664063,3,3,1.284564249,1.67475,0.556276655,12:51:25
66042,66042,66039,69.70588235,0.244140625,3,3,1.311551937,1.931433333,0.533589456,12:51:40
66048,66048,66046,53.91891892,17.33398438,2,2,1.163539861,1.53092,0.557115996,12:51:55
66054,66054,66051,69.58333333,14.16015625,3,3,1.149231243,1.531791667,0.557115996,12:52:10
66066,66066,66063,71.8627451,6.103515625,3,3,1.148868031,1.768966667,0.53361793,12:52:25
66072,66072,66070,57.12765957,14.16015625,2,2,1.148165589,1.539208333,0.556289549,12:52:40
66084,66084,66082,63.80434783,21.97265625,2,2,1.040833034,1.381741935,0.533276451,12:52:55
66090,66090,66088,59.28571429,46.14257813,2,2,1.067218474,1.104032258,0.564822834,12:53:10
66096,66096,66093,71.30952381,0.244140625,3,3,1.040191755,1.360434783,0.519311912,12:53:25
66108,66108,66105,70.66666667,27.83203125,3,3,1.134928273,1.338066667,0.564950473,12:53:40
66114,66114,66111,69.09090909,16.11328125,3,3,1.241239638,1.912217391,0.519435547,12:53:55
66120,66120,66117,63.46153846,0.48828125,3,3,1.151378646,1.535708333,0.556818709,12:54:10
66132,66132,66129,68.8,20.26367188,3,3,1.12435347,1.746466667,0.533323852,12:54:25
66138,66138,66135,66.2244898,30.51757813,3,3,1.072155867,1.462833333,0.556225086,12:54:40
66144,66144,66142,74.59183673,15.13671875,2,2,1.192352827,1.5672,0.556212195,12:54:55
66156,66156,66153,66.70731707,16.84570313,3,3,1.155842366,1.6753,0.533333333,12:55:10
66162,66162,66159,51.63043478,8.7890625,3,3,0.991487639,1.248583333,0.556818709,12:55:25
66168,66168,66165,79.55555556,14.40429688,3,3,1.023989587,1.701086957,0.519109727,12:55:40
66180,66180,66177,72.79069767,17.08984375,3,3,1.13707408,1.457551724,0.564631484,12:55:55
66186,66186,66183,69.69387755,6.8359375,3,3,1.265948029,2.041083333,0.519109727,12:56:10
66198,66198,66195,72.2826087,28.3203125,3,3,1.281196587,1.587266667,0.564961112,12:56:25
66204,66204,66201,71.02040816,38.0859375,3,3,1.347062359,1.968133333,0.53329541,12:56:40
66210,66210,66207,69.4,0.244140625,3,3,1.380414436,1.771458333,0.556173526,12:56:55
66222,66222,66219,70.12820513,6.591796875,3,3,1.181108124,1.6394,0.533333333,12:57:10
66228,66228,66225,68.55769231,14.16015625,3,3,1.158470443,1.338041667,0.55688331,12:57:25
66234,66234,66231,73.61702128,6.34765625,3,3,1.168190204,1.347291667,0.556870388,12:57:40
66246,66246,66244,76.14583333,3.41796875,2,2,1.327626012,1.7814,0.533665392,12:57:55
66252,66252,66250,60.24390244,6.34765625,2,2,1.245950447,1.61628,0.556637907,12:58:10
66258,66258,66255,67.68292683,20.99609375,3,3,1.195640618,1.839708333,0.519311912,12:58:25
66270,66270,66267,65.10869565,55.41992188,3,3,1.184452517,1.3869,0.564982391,12:58:40
66276,66276,66273,60.83333333,12.6953125,3,3,1.206742249,1.883,0.518918919,12:58:55
66288,66288,66285,67.69230769,8.056640625,3,3,1.226658199,1.538433333,0.564419025,12:59:10
66294,66294,66291,67.36111111,13.42773438,3,3,1.145158043,1.7683,0.533276451,12:59:25
66300,66300,66297,70.12195122,4.150390625,3,3,1.101948636,1.487125,0.556779956,12:59:40
66306,66306,66303,68.52941176,14.6484375,3,3,1.181848476,1.565416667,0.487182759,12:59:55
66315,66315,66315,56.09756098,24.4140625,0,0,1.097404441,1.483083333,0.432308016,12:00:10
66318,66318,66318,54.11764706,15.38085938,0,0,1.180704384,1.622190476,0.417275193,12:00:25
66327,66327,66327,55.41666667,8.7890625,0,0,1.154169296,1.541833333,0.372981901,12:00:40
66330,66330,66330,53.52941176,5.126953125,0,0,1.201943606,1.197380952,0.338549503,12:00:55
66333,66333,66333,39,5.126953125,0,0,1.166613027,1.165266667,0.324142104,12:01:10
66342,66342,66342,62.02702703,10.7421875,0,0,1.301822402,1.300210526,0.338925606,12:01:25
66345,66345,66345,52.5,5.615234375,0,0,1.303053578,1.300933333,0.32449271,12:01:40
66354,66354,66353,70.68181818,24.16992188,1,1,1.401154885,1.3985,0.395353653,12:01:55
66357,66357,66357,55.14705882,58.10546875,0,0,1.394031472,1.3917,0.320045518,12:02:10
66360,66360,66360,58.70967742,4.150390625,0,0,1.371529023,1.368866667,0.347818022,12:02:25
66363,66363,66363,41.37931034,26.85546875,0,0,1.249460169,1.246533333,0.308165942,12:02:40
66372,66372,66372,32.34375,0.732421875,0,0,1.046481933,1.0436,0.305249304,12:02:55
66375,66375,66375,48.75,13.42773438,0,0,1.008172105,1.0058,0.348068221,12:03:10
66384,66384,66384,54.55555556,21.72851563,0,0,1.058869353,1.056809524,0.373386437,12:03:25
66387,66387,66387,52.96875,10.49804688,0,0,1.054328981,1.05255,0.338683275,12:03:40
66390,66390,66390,39.83870968,2.685546875,0,0,1.067253496,1.064866667,0.324247206,12:03:55
66399,66399,66397,58.29268293,21.72851563,2,2,1.003793413,1.001105263,0.395383428,12:04:10
66402,66402,66402,48.03030303,16.84570313,0,0,1.046926175,1.043533333,0.324394464,12:04:25
66405,66405,66405,52.34375,6.8359375,0,0,1.139104537,1.135666667,0.347826087,12:04:40
66414,66414,66412,64.56521739,9.765625,2,2,1.155529093,1.152578947,0.373505976,12:04:55
66417,66417,66417,50,22.21679688,0,0,1.288604806,1.286466667,0.348035917,12:05:10
66420,66420,66420,36.5,17.33398438,0,0,1.154769974,1.1532,0.348035917,12:05:25
66429,66429,66427,68.25581395,10.98632813,2,2,1.134178226,1.132473684,0.373353246,12:05:40
66432,66432,66432,53.71428571,54.6875,0,0,1.103128474,1.101666667,0.347640679,12:05:55
66438,66438,66438,55.90909091,13.42773438,0,0,1.189015888,1.186777778,0.319943121,12:06:10
66444,66444,66442,64.09090909,0,2,2,1.195478123,1.192578947,0.395405762,12:06:25
66447,66447,66447,56.89655172,5.859375,0,0,1.16044793,1.328733333,0.324394464,12:06:40
66453,66453,66453,45.12820513,10.49804688,0,0,1.237932125,1.378055556,0.33879802,12:06:55
66459,66459,66459,64.18604651,12.45117188,0,0,1.161880002,1.311058824,0.324464633,12:07:10
66462,66462,66462,53.4375,5.859375,0,0,1.207452388,1.205066667,0.348019768,12:07:25
66468,66468,66468,46.6,40.0390625,0,0,1.169583151,1.167722222,0.320039827,12:07:40
66474,66474,66474,65.33333333,3.173828125,0,0,1.160928662,1.159266667,0.347680968,12:07:55
66477,66477,66477,52.16666667,38.57421875,0,0,1.134193345,1.132466667,0.347689027,12:08:10
66483,66483,66483,49.14285714,7.080078125,0,0,1.16031956,1.157611111,0.319977246,12:08:25
66489,66489,66487,67.04545455,25.63476563,2,2,1.260427168,1.258,0.347939041,12:08:40
66492,66492,66492,61.75675676,0.244140625,0,0,1.325253589,1.494333333,0.324401479,12:08:55
66498,66498,66498,38.22580645,39.79492188,0,0,1.221759318,1.362111111,0.338810774,12:09:10
66504,66504,66504,59.375,41.9921875,0,0,1.117497495,1.264352941,0.324555899,12:09:25
66510,66510,66510,38,6.103515625,0,0,0.989027303,0.984888889,0.339053288,12:09:40
66513,66513,66513,42.14285714,6.8359375,0,0,0.896535539,0.892388889,0.320142285,12:09:55
66519,66519,66517,56.625,14.6484375,2,2,0.84240079,0.840692308,0.347737389,12:10:10
66525,66525,66525,54.28571429,38.81835938,0,0,0.968718644,0.966611111,0.320022757,12:10:25
66528,66528,66528,49.84848485,29.05273438,0,0,1.106179929,1.103333333,0.347939041,12:10:40
66534,66534,66532,58.08510638,0.244140625,2,2,1.230255355,1.227533333,0.347939041,12:10:55
66540,66540,66540,51.06060606,38.57421875,0,0,1.277789458,1.418055556,0.32006259,12:11:10
66543,66543,66543,45.68965517,2.44140625,0,0,1.199847158,1.369133333,0.347818022,12:11:25
66549,66549,66549,50.76923077,6.103515625,0,0,1.031946938,1.180764706,0.324555899,12:11:40
66555,66555,66555,46.66666667,0.48828125,0,0,0.992186109,0.990611111,0.339046901,12:11:55
66558,66558,66558,44.31034483,1.220703125,0,0,0.912664959,0.910933333,0.32448569,12:12:10
66567,66567,66567,48.06451613,12.93945313,0,0,0.982474675,0.981111111,0.338759763,12:12:25
66570,66570,66570,55.15151515,0.244140625,0,0,1.009210699,1.007833333,0.320056899,12:12:40
66573,66573,66573,57.40740741,2.9296875,0,0,1.062073746,1.060066667,0.347995546,12:12:55
66579,66579,66579,56.875,31.73828125,0,0,1.017528511,1.014882353,0.30391611,12:13:10
66585,66585,66585,51.32352941,4.150390625,0,0,1.00426074,1.001466667,0.309402605,12:13:25
66588,66588,66588,44.79166667,12.45117188,0,0,0.928918674,0.926133333,0.3477777,12:13:40
66597,66597,66597,52.17948718,11.23046875,0,0,1.105829909,1.104111111,0.320210627,12:13:55
66600,66600,66600,45.25,0.732421875,0,0,1.169541236,1.167666667,0.339104388,12:14:10
66603,66603,66603,54.39393939,13.18359375,0,0,1.260924914,1.258733333,0.324541855,12:14:25
66612,66612,66612,30.37037037,26.85546875,0,0,1.187053965,1.18165,0.338747012,12:14:40
66615,66615,66615,49,0.48828125,0,0,1.110617307,1.103866667,0.324436562,12:14:55
66624,66624,66624,51.97674419,0.244140625,0,0,1.017181826,1.011714286,0.395502571,12:15:10
66627,66627,66627,31.78571429,49.31640625,0,0,0.889177178,0.886526316,0.320136592,12:15:25
66630,66630,66630,64.42307692,3.41796875,0,0,0.952495915,0.949333333,0.347793828,12:15:40
66633,66633,66633,39.46428571,61.27929688,0,0,0.847179882,0.844666667,0.307103274,12:15:55
66642,66642,66642,58.42857143,19.77539063,0,0,1.193530782,1.191133333,0.306389276,12:16:10
66645,66645,66645,36.53846154,4.39453125,0,0,1.135379132,1.133733333,0.348189415,12:16:25
66654,66654,66652,64.33333333,14.40429688,2,2,1.080774945,1.079,0.373638887,12:16:40
66657,66657,66657,49.44444444,48.58398438,0,0,1.135246952,1.13385,0.338829907,12:16:55
66660,66660,66660,53.5483871,42.23632813,0,0,1.129561985,1.128066667,0.324191143,12:17:10
66669,66669,66667,63.82978723,36.62109375,2,2,1.152914869,1.151157895,0.395160228,12:17:25
66672,66672,66672,48.90625,13.671875,0,0,1.111884068,1.110066667,0.324303288,12:17:40
66675,66675,66675,50.13888889,16.11328125,0,0,1.126843936,1.124533333,0.347963255,12:17:55
66684,66684,66683,65.51282051,0.244140625,1,1,1.032026586,1.02995,0.373652183,12:18:10
66687,66687,66687,45.42857143,22.21679688,0,0,0.992337157,0.9902,0.348076298,12:18:25
66690,66690,66690,48.28571429,9.033203125,0,0,0.975157451,0.973466667,0.310517415,12:18:40
66699,66699,66697,67.84090909,25.14648438,2,2,1.137133638,1.134842105,0.373479405,12:18:55
66702,66702,66702,42,4.638671875,0,0,1.177136279,1.173933333,0.34774545,12:19:10
66708,66708,66708,46.38888889,16.6015625,0,0,1.188378761,1.184888889,0.319852157,12:19:25
66714,66714,66714,56.81818182,19.28710938,0,0,1.112842705,1.109761905,0.395160228,12:19:40
66717,66717,66717,57.03125,4.8828125,0,0,1.198496229,1.196,0.324289266,12:19:55
66723,66723,66723,42.03703704,48.58398438,0,0,1.035131303,1.031444444,0.338900081,12:20:10
66729,66729,66727,62.55319149,5.859375,2,2,1.054842982,1.050846154,0.324548877,12:20:25
66732,66732,66732,49.48275862,7.568359375,0,0,0.934186698,0.931066667,0.347987472,12:20:40
66738,66738,66738,49.58333333,14.6484375,0,0,1.144219699,1.141944444,0.320022757,12:20:55
66744,66744,66744,62.61363636,19.53125,0,0,1.129744603,1.127117647,0.347705146,12:21:10
66747,66747,66747,36.78571429,16.6015625,0,0,1.122309906,1.118266667,0.347697086,12:21:25
66753,66753,66753,37.16666667,28.3203125,0,0,1.045621286,1.040777778,0.319806695,12:21:40
66759,66759,66759,64.68085106,8.056640625,0,0,1.032521518,1.0278,0.347672909,12:21:55
66762,66762,66762,66.66666667,6.103515625,0,0,1.142810623,1.139533333,0.324317312,12:22:10
66768,66768,66768,48.57142857,13.18359375,0,0,1.102840927,1.100555556,0.338919224,12:22:25
66774,66774,66772,70.36585366,25.87890625,2,2,1.190813388,1.189615385,0.324443579,12:22:40
66780,66780,66780,39.6,8.30078125,0,0,1.129236505,1.1275,0.338823529,12:22:55
66783,66783,66783,37.69230769,2.44140625,0,0,1.114826753,1.112277778,0.319943121,12:23:10
66789,66789,66787,64.625,5.615234375,2,2,0.966941813,0.964333333,0.347753512,12:23:25
66795,66795,66795,46.71428571,28.56445313,0,0,0.974129363,0.969333333,0.319812377,12:23:40
66798,66798,66798,31.72413793,35.15625,0,0,1.020476795,1.016533333,0.347640679,12:23:55
66804,66804,66804,64.52380952,3.662109375,0,0,1.051230487,1.047117647,0.347632622,12:24:10
66810,66810,66810,46.66666667,10.49804688,0,0,1.08462553,1.080944444,0.319994311,12:24:25
66813,66813,66813,45,17.33398438,0,0,1.018009753,1.0142,0.348011693,12:24:40
66819,66819,66817,64.60526316,37.109375,2,2,0.955618649,0.951615385,0.32435939,12:24:55
66825,66825,66825,42.2,26.61132813,0,0,0.943744002,0.9425,0.338715141,12:25:10
66828,66828,66828,52.64705882,18.79882813,0,0,1.053320093,1.051866667,0.324205157,12:25:25
66837,66837,66837,45.81081081,8.544921875,0,0,1.107640714,1.10615,0.338829907,12:25:40
66840,66840,66840,60.32258065,20.99609375,0,0,1.138868258,1.137222222,0.319926062,12:25:55
66843,66843,66843,53.22580645,15.625,0,0,1.205820846,1.2036,0.347721267,12:26:10
66849,66849,66849,57.04545455,4.150390625,0,0,1.119833725,1.118352941,0.303289733,12:26:25
66855,66855,66855,53.125,21.97265625,0,0,1.135673112,1.1332,0.309653429,12:26:40
66858,66858,66858,45,8.7890625,0,0,1.080201086,1.0778,0.347584289,12:26:55
66867,66867,66867,55.28571429,11.47460938,0,0,1.224146148,1.221777778,0.319823742,12:27:10
66870,66870,66870,53.75,5.37109375,0,0,1.226170338,1.223333333,0.338817152,12:27:25
66873,66873,66873,39.41176471,26.12304688,0,0,1.226576904,1.224266667,0.32422618,12:27:40
66882,66882,66882,50.14705882,0.9765625,0,0,1.100695906,1.09865,0.338747012,12:27:55
66885,66885,66885,40.46875,9.27734375,0,0,0.935801217,0.933733333,0.324191143,12:28:10
66894,66894,66892,66.59090909,24.90234375,2,2,1.048191868,1.044894737,0.395249478,12:28:25
66897,66897,66897,61.75675676,10.7421875,0,0,1.212478135,1.3385,0.319778287,12:28:40
66900,66900,66900,40.37037037,5.126953125,0,0,1.273941907,1.4428,0.347560128,12:28:55
66903,66903,66903,43.07692308,22.4609375,0,0,1.176865938,1.347466667,0.307264876,12:29:10
66912,66912,66912,63.64864865,3.173828125,0,0,1.107022593,1.104933333,0.30567219,12:29:25
66915,66915,66915,51.77419355,6.34765625,0,0,1.190912091,1.1868,0.347737389,12:29:40
66924,66924,66922,69.88095238,1.953125,2,2,1.26834349,1.263947368,0.373326696,12:29:55
66927,66927,66927,49.05405405,8.7890625,0,0,1.305319616,1.30105,0.33888732,12:30:10
66930,66930,66930,44,21.484375,0,0,1.138446562,1.1358,0.324331337,12:30:25
66939,66939,66937,61.84782609,21.484375,2,2,1.125485235,1.123473684,0.395227162,12:30:40
66942,66942,66942,64.6969697,11.23046875,0,0,1.105813502,1.191,0.323960088,12:30:55
66945,66945,66945,56.29032258,0.732421875,0,0,1.228662102,1.314133333,0.347479615,12:31:10
66954,66954,66953,63.51351351,25.63476563,1,1,1.076911006,1.14075,0.373101181,12:31:25
66957,66957,66957,61.78571429,4.638671875,0,0,1.031640673,1.029133333,0.347898692,12:31:40
66960,66960,66960,48.18181818,11.23046875,0,0,1.003466286,1.000666667,0.347898692,12:31:55
66969,66969,66967,62.23404255,0.244140625,2,2,1.126444937,1.123894737,0.373379798,12:32:10
66972,66972,66972,58.20512821,4.150390625,0,0,1.242770409,1.241266667,0.347801892,12:32:25
66978,66978,66978,39.25925926,37.109375,0,0,1.187895946,1.186722222,0.319897633,12:32:40
66984,66984,66982,65.93023256,8.544921875,2,2,1.166208398,1.164631579,0.395182537,12:32:55
66987,66987,66987,59.28571429,20.5078125,0,0,1.175966238,1.348333333,0.323925109,12:33:10
66993,66993,66993,48.8,2.197265625,0,0,1.040520075,1.183222222,0.338549503,12:33:25
66999,66999,66997,60.43478261,17.08984375,2,2,1.075016528,1.2466,0.32404407,12:33:40
67002,67002,67002,65.29411765,18.79882813,0,0,1.065325162,1.062333333,0.347842219,12:33:55
67008,67008,67008,37.87878788,4.150390625,0,0,1.08277175,1.080611111,0.320153674,12:34:10
67014,67014,67014,52.77777778,17.82226563,0,0,0.957855483,0.955882353,0.348011693,12:34:25
67017,67017,67017,42.80487805,23.92578125,0,0,0.888010676,0.886333333,0.348019768,12:34:40
67023,67023,67023,56.20689655,22.94921875,0,0,0.918111272,0.916611111,0.32,12:34:55
67029,67029,67028,63.88888889,6.34765625,1,1,0.970885653,0.969214286,0.347648736,12:35:10
67032,67032,67032,35.51724138,16.11328125,0,0,0.870767986,0.868733333,0.323834197,12:35:25
67038,67038,67038,52.66666667,11.47460938,0,0,1.010573182,1.008333333,0.338517669,12:35:40
67044,67044,67042,66.9047619,9.033203125,2,2,1.036513662,1.0345,0.32387615,12:35:55
67050,67050,67050,53.23529412,1.953125,0,0,1.221102234,1.218166667,0.338721514,12:36:10
67053,67053,67053,47.32142857,2.685546875,0,0,1.156173593,1.153166667,0.319971558,12:36:25
67059,67059,67059,56.58536585,4.8828125,0,0,1.052649361,1.048705882,0.3479229,12:36:40
67065,67065,67065,56.09375,8.7890625,0,0,1.091452584,1.088166667,0.319931748,12:36:55
67068,67068,67068,48.78787879,11.47460938,0,0,1.10551452,1.101866667,0.347632622,12:37:10
67074,67074,67072,61.75675676,24.4140625,2,2,1.151009393,1.148076923,0.347632622,12:37:25
67080,67080,67080,24.33333333,25.87890625,0,0,1.070507107,1.213333333,0.319568228,12:37:40
67083,67083,67083,54.35483871,9.27734375,0,0,1.012175904,1.1848,0.347415231,12:37:55
67089,67089,67087,59.85714286,7.8125,2,2,0.982868185,1.155466667,0.323918114,12:38:10
67095,67095,67095,44.4,7.080078125,0,0,0.968593921,0.966333333,0.33877889,12:38:25
67098,67098,67098,56.66666667,10.00976563,0,0,1.101717649,1.099133333,0.324317312,12:38:40
67107,67107,67107,38,26.12304688,0,0,1.046787531,1.04355,0.338861801,12:38:55
67110,67110,67110,53.33333333,20.26367188,0,0,0.997780473,0.994722222,0.319891948,12:39:10
67113,67113,67113,56.71875,11.96289063,0,0,1.052044203,1.048733333,0.347608454,12:39:25
67119,67119,67119,61.14583333,7.32421875,0,0,1.104233049,1.100333333,0.305166016,12:39:40
67125,67125,67125,52.83333333,24.90234375,0,0,1.241843289,1.235666667,0.307541107,12:39:55
67128,67128,67128,54.375,15.38085938,0,0,1.207306587,1.2016,0.347399138,12:40:10
67137,67137,67137,54.5,10.25390625,0,0,1.276699498,1.270333333,0.319602273,12:40:25
67140,67140,67140,51.36363636,4.8828125,0,0,1.250188837,1.246888889,0.338727889,12:40:40
67143,67143,67143,52.5,20.01953125,0,0,1.211708319,1.2082,0.324275245,12:40:55
67152,67152,67152,57.12121212,5.126953125,0,0,1.179419933,1.17585,0.33888094,12:41:10
67155,67155,67155,52.34375,23.68164063,0,0,1.165010332,1.162533333,0.324233189,12:41:25
67164,67164,67164,57.26190476,17.33398438,0,0,1.053734725,1.047904762,0.395123053,12:41:40
67167,67167,67167,53.10344828,29.05273438,0,0,1.094182872,1.08805,0.319517174,12:41:55
67170,67170,67170,47.43589744,8.544921875,0,0,1.04470031,1.037066667,0.3473187,12:42:10
67173,67173,67173,52.12121212,12.6953125,0,0,1.11597845,1.107866667,0.309401484,12:42:25
67182,67182,67182,52.76315789,7.568359375,0,0,1.261611696,1.2592,0.302919946,12:42:40
67185,67185,67185,38.96551724,3.90625,0,0,1.160806169,1.159,0.347182039,12:42:55
67194,67194,67192,53.5,13.18359375,2,2,0.984753098,0.982631579,0.372631131,12:43:10
67197,67197,67197,51.38888889,37.109375,0,0,1.026454352,1.0237,0.338657786,12:43:25
67200,67200,67200,46.35135135,16.35742188,0,0,1.036956446,1.033,0.323701418,12:43:40
67209,67209,67207,68.48837209,12.20703125,2,2,1.084507313,1.081210526,0.394825901,12:43:55
67212,67212,67212,54.86111111,26.61132813,0,0,1.292268429,1.288933333,0.323757312,12:44:10
67215,67215,67215,36.48148148,49.31640625,0,0,1.165293527,1.162466667,0.347689027,12:44:25
67224,67224,67222,65.56818182,22.21679688,2,2,1.145055621,1.142157895,0.372717108,12:44:40
67227,67227,67227,47.5,5.37109375,0,0,0.98219444,0.979133333,0.347222222,12:44:55
67230,67230,67230,38.88888889,10.00976563,0,0,0.988380088,0.985266667,0.347214185,12:45:10
67239,67239,67237,58.51351351,6.103515625,2,2,0.858844435,0.853578947,0.372584852,12:45:25
67242,67242,67242,37.8125,3.41796875,0,0,0.774852092,0.7686,0.347519867,12:45:40
67245,67245,67245,49.28571429,16.35742188,0,0,0.79972874,0.793933333,0.323422239,12:45:55
67254,67254,67252,70.375,34.1796875,2,2,0.961616235,0.956736842,0.394625575,12:46:10
67257,67257,67257,49.24242424,20.01953125,0,0,1.080262728,1.243733333,0.323771288,12:46:25
67263,67263,67263,40.64516129,19.77539063,0,0,0.998645741,1.134722222,0.338900081,12:46:40
67269,67269,67267,65.40540541,35.15625,2,2,0.908404628,1.036842105,0.373054786,12:46:55
67272,67272,67272,52.05128205,25.63476563,0,0,0.929410019,0.927333333,0.347383048,12:47:10
67278,67278,67278,50.44117647,0.48828125,0,0,1.073329424,1.070666667,0.319551208,12:47:25
67284,67284,67282,61.66666667,6.103515625,2,2,1.105862928,1.103266667,0.347624565,12:47:40
67287,67287,67287,56.29032258,9.521484375,0,0,1.076212925,1.074133333,0.347632622,12:47:55
67293,67293,67293,33.21428571,10.7421875,0,0,1.013411174,1.008777778,0.319772606,12:48:10
67299,67299,67297,61.91176471,26.61132813,2,2,0.957555058,0.9532,0.347705146,12:48:25
67302,67302,67302,51.71428571,9.765625,0,0,0.950317265,0.946,0.324107085,12:48:40
67308,67308,67308,44.85714286,28.80859375,0,0,0.984081305,0.982333333,0.338721514,12:48:55
67314,67314,67312,64.60526316,0.244140625,2,2,1.104171999,1.1024,0.323827206,12:49:10
67320,67320,67320,47.12121212,11.71875,0,0,1.193720221,1.190444444,0.338466746,12:49:25
67323,67323,67323,57.33333333,0.732421875,0,0,1.190558852,1.187055556,0.319545535,12:49:40
67329,67329,67327,61.34146341,40.77148438,2,2,1.201982509,1.197533333,0.347608454,12:49:55
67332,67332,67332,26.5625,7.8125,0,0,0.942650009,0.939733333,0.305692668,12:50:10
67338,67338,67338,48.82352941,5.615234375,0,0,0.91425822,0.9116,0.307033403,12:50:25
67344,67344,67342,61.44444444,14.6484375,2,2,0.963899297,0.962133333,0.347415231,12:50:40
67350,67350,67350,46.16666667,1.708984375,0,0,1.10456849,1.102055556,0.319596598,12:50:55
67353,67353,67353,57.4137931,6.591796875,0,0,1.123132578,1.120611111,0.33869602,12:51:10
67359,67359,67357,53.51351351,9.521484375,2,2,0.975631501,0.972733333,0.3237643,12:51:25
67365,67365,67365,45.83333333,34.42382813,0,0,0.986194056,0.983222222,0.33844129,12:51:40
67368,67368,67368,53.33333333,5.126953125,0,0,1.013109668,1.0112,0.3237643,12:51:55
67374,67374,67372,67.20930233,11.71875,2,2,1.18480252,1.183266667,0.347672909,12:52:10
67380,67380,67380,34.8,16.84570313,0,0,1.046470942,1.044444444,0.319687417,12:52:25
67383,67383,67383,51.91176471,10.00976563,0,0,1.047553961,1.044,0.347544022,12:52:40
67389,67389,67387,57.29166667,0.732421875,2,2,1.021299025,1.016933333,0.34753597,12:52:55
67395,67395,67395,44.86111111,1.708984375,0,0,1.031097295,1.027888889,0.319477477,12:53:10
67398,67398,67398,51.57142857,22.21679688,0,0,1.138562896,1.1362,0.347375003,12:53:25
67407,67407,67407,36.11111111,27.34375,0,0,0.963986741,0.9626,0.319568228,12:53:40
67410,67410,67410,46.02564103,7.080078125,0,0,1.016689454,1.015222222,0.33869602,12:53:55
67413,67413,67413,30.16666667,2.9296875,0,0,0.819042852,0.817533333,0.324072074,12:54:10
67422,67422,67422,36.25,49.31640625,0,0,0.922006479,0.92075,0.338721514,12:54:25
67425,67425,67425,35.16129032,7.32421875,0,0,0.85402119,0.852733333,0.323953092,12:54:40
67428,67428,67428,39.79166667,15.86914063,0,0,0.857388804,0.8564,0.347527918,12:54:55
67437,67437,67437,49.21875,2.9296875,0,0,0.918320877,0.91655,0.319188552,12:55:10
67440,67440,67440,43.27586207,4.150390625,0,0,0.906066977,0.9036,0.346973237,12:55:25
67443,67443,67443,40.69444444,1.953125,0,0,1.00255889,0.9998,0.346973237,12:55:40
67452,67452,67452,58.15789474,5.37109375,0,0,1.092491463,1.08895,0.319182892,12:55:55
67455,67455,67455,35.5,23.68164063,0,0,1.096910527,1.093333333,0.347519867,12:56:10
67458,67458,67458,22.72727273,49.31640625,0,0,0.937537384,0.934333333,0.323834197,12:56:25
67467,67467,67467,47.63888889,8.056640625,0,0,1.001951786,1.0003,0.338606821,12:56:40
67470,67470,67470,29.80769231,49.8046875,0,0,0.831415283,0.8286,0.32403007,12:56:55
67479,67479,67479,44.7826087,49.31640625,0,0,0.865422645,0.862857143,0.395212285,12:57:10
67482,67482,67482,47.16216216,8.056640625,0,0,0.864365099,0.86185,0.319755565,12:57:25
67485,67485,67485,44.4,0.732421875,0,0,0.830509585,0.828933333,0.347560128,12:57:40
67494,67494,67492,64.31818182,1.46484375,2,2,0.860519632,0.858684211,0.372657581,12:57:55
67497,67497,67497,55.53571429,20.75195313,0,0,0.932724997,0.930733333,0.347262415,12:58:10
67500,67500,67500,32.30769231,15.625,0,0,0.89523868,0.890866667,0.347262415,12:58:25
67509,67509,67507,55.12195122,21.72851563,2,2,0.817091672,0.812631579,0.372703878,12:58:40
67512,67512,67512,61.08108108,12.93945313,0,0,0.882522513,0.877666667,0.347616509,12:58:55
67515,67515,67515,40.35714286,20.5078125,0,0,0.916514774,0.914066667,0.323974082,12:59:10
67524,67524,67522,55.81632653,1.220703125,2,2,1.021189281,1.018947368,0.395108184,12:59:25
67527,67527,67527,57.96296296,56.640625,0,0,1.021428111,1.018933333,0.32404407,12:59:40
67533,67533,67533,55,20.26367188,0,0,1.129459738,1.126833333,0.338721514,12:59:55
67539,67539,67539,66.625,15.38085938,0,0,1.069340602,1.065428571,0.37292229,12:00:10
67542,67542,67542,35.92592593,10.7421875,0,0,1.014480149,1.0108,0.347455468,12:00:25
67545,67545,67545,48.6,5.37109375,0,0,0.930607202,0.926733333,0.306098857,12:00:40
67554,67554,67552,58.7804878,0.244140625,2,2,0.844033219,0.841153846,0.306634651,12:00:55
67557,67557,67557,56.66666667,5.859375,0,0,1.018852179,1.014266667,0.347568181,12:01:10
67563,67563,67563,50.44117647,5.37109375,0,0,1.042432472,1.038666667,0.319681739,12:01:25
67569,67569,67567,60.375,0.732421875,2,2,0.978632338,0.973526316,0.395108184,12:01:40
67572,67572,67572,36.37931034,6.103515625,0,0,0.864476978,0.859733333,0.324016071,12:01:55
67578,67578,67578,52.85714286,3.41796875,0,0,1.06566163,1.061611111,0.338708767,12:02:10
67584,67584,67584,61.71052632,17.08984375,0,0,1.002651323,1,0.323911119,12:02:25
67587,67587,67587,54.6969697,1.953125,0,0,1.135058975,1.131933333,0.347503765,12:02:40
67593,67593,67593,48.52941176,3.90625,0,0,1.050785873,1.048,0.319624973,12:02:55
67599,67599,67597,58.5,1.220703125,2,2,0.910295865,0.906769231,0.347624565,12:03:10
67602,67602,67602,44.82758621,25.390625,0,0,0.852210027,0.850466667,0.347624565,12:03:25
